match_id,league,date,matchday,team_home,team_away,stadium,capacity,home_city,away_city,home_station,home_lat,home_lon,away_station,away_lat,away_lon
77508,bl1,2026-04-04T15:30:00,28. Spieltag,Hamburger SV,FC Augsburg,Volksparkstadion,57000,Hamburg,Augsburg,Hamburg Hauptbahnhof,53.5531993,10.0064364,Augsburg Hauptbahnhof,48.365595,10.8863551
77509,bl1,2026-04-11T15:30:00,29. Spieltag,Borussia Dortmund,Bayer 04 Leverkusen,SIGNAL IDUNA PARK,81365,Dortmund,Leverkusen,Dortmund Hauptbahnhof,51.5169394,7.460503,Leverkusen (Zentrum),51.0324743,6.9881194
77510,bl1,2026-04-11T15:30:00,29. Spieltag,1. FSV Mainz 05,SC Freiburg,Mewa Arena,33305,Mainz,Freiburg,Mainz Hauptbahnhof,50.001113,8.258723,Freiburg Hauptbahnhof,47.9982505,7.8423399
77511,bl1,2026-04-11T15:30:00,29. Spieltag,RB Leipzig,Borussia Mönchengladbach,Red Bull Arena,47069,Leipzig,Mönchengladbach,Leipzig Hauptbahnhof,51.3465518,12.3830858,Mönchengladbach Hauptbahnhof,51.1632203,6.4396694
77512,bl1,2026-04-11T15:30:00,29. Spieltag,VfB Stuttgart,Hamburger SV,MHPArena Stuttgart,60449,Stuttgart,Hamburg,Stuttgart Hauptbahnhof,48.7842663,9.1821173,Hamburg Hauptbahnhof,53.5531993,10.0064364
77513,bl1,2026-04-11T15:30:00,29. Spieltag,VfL Wolfsburg,Eintracht Frankfurt,Volkswagen Arena,28917,Wolfsburg,Frankfurt (Main),Wolfsburg Hauptbahnhof,52.4291611,10.7878068,Frankfurt (Main) Hauptbahnhof,50.1066539,8.6625808
77514,bl1,2026-04-11T15:30:00,29. Spieltag,FC Augsburg,TSG Hoffenheim,WWK ARENA,30660,Augsburg,Sinsheim,Augsburg Hauptbahnhof,48.365595,10.8863551,Sinsheim Hauptbahnhof,49.2501683,8.8754995
77515,bl1,2026-04-11T15:30:00,29. Spieltag,FC St. Pauli,FC Bayern München,Millerntor-Stadion,29546,Hamburg,München,Hamburg Hauptbahnhof,53.5531993,10.0064364,München Hauptbahnhof,48.1407253,11.5569426
77516,bl1,2026-04-11T15:30:00,29. Spieltag,1. FC Heidenheim 1846,1. FC Union Berlin,Voith-Arena,15000,Heidenheim,Berlin,Heidenheim (Zentrum),48.6767637,10.152923,Berlin Hauptbahnhof,52.5249451,13.3696614
77517,bl1,2026-04-11T15:30:00,29. Spieltag,1. FC Köln,SV Werder Bremen,RheinEnergieSTADION,50000,Köln,Bremen,Köln Hauptbahnhof,50.9427839,6.9590705,Bremen Hauptbahnhof,53.0831456,8.8135421
77518,bl1,2026-04-18T15:30:00,30. Spieltag,FC Bayern München,VfB Stuttgart,Allianz Arena,75000,München,Stuttgart,München Hauptbahnhof,48.1407253,11.5569426,Stuttgart Hauptbahnhof,48.7842663,9.1821173
77519,bl1,2026-04-18T15:30:00,30. Spieltag,Bayer 04 Leverkusen,FC Augsburg,BayArena,30210,Leverkusen,Augsburg,Leverkusen (Zentrum),51.0324743,6.9881194,Augsburg Hauptbahnhof,48.365595,10.8863551
77520,bl1,2026-04-18T15:30:00,30. Spieltag,Eintracht Frankfurt,RB Leipzig,Deutsche Bank Park,59500,Frankfurt (Main),Leipzig,Frankfurt (Main) Hauptbahnhof,50.1066539,8.6625808,Leipzig Hauptbahnhof,51.3465518,12.3830858
77521,bl1,2026-04-18T15:30:00,30. Spieltag,SC Freiburg,1. FC Heidenheim 1846,Europa-Park Stadion,34700,Freiburg,Heidenheim,Freiburg Hauptbahnhof,47.9982505,7.8423399,Heidenheim (Zentrum),48.6767637,10.152923
77522,bl1,2026-04-18T15:30:00,30. Spieltag,SV Werder Bremen,Hamburger SV,Weserstadion,42100,Bremen,Hamburg,Bremen Hauptbahnhof,53.0831456,8.8135421,Hamburg Hauptbahnhof,53.5531993,10.0064364
77523,bl1,2026-04-18T15:30:00,30. Spieltag,Borussia Mönchengladbach,1. FSV Mainz 05,Stadion im Borussia-Park,54042,Mönchengladbach,Mainz,Mönchengladbach Hauptbahnhof,51.1632203,6.4396694,Mainz Hauptbahnhof,50.001113,8.258723
77524,bl1,2026-04-18T15:30:00,30. Spieltag,1. FC Union Berlin,VfL Wolfsburg,Stadion An der Alten Försterei,22012,Berlin,Wolfsburg,Berlin Hauptbahnhof,52.5249451,13.3696614,Wolfsburg Hauptbahnhof,52.4291611,10.7878068
77525,bl1,2026-04-18T15:30:00,30. Spieltag,FC St. Pauli,1. FC Köln,Millerntor-Stadion,29546,Hamburg,Köln,Hamburg Hauptbahnhof,53.5531993,10.0064364,Köln Hauptbahnhof,50.9427839,6.9590705
77526,bl1,2026-04-18T15:30:00,30. Spieltag,TSG Hoffenheim,Borussia Dortmund,PreZero Arena,30150,Sinsheim,Dortmund,Sinsheim Hauptbahnhof,49.2501683,8.8754995,Dortmund Hauptbahnhof,51.5169394,7.460503
